"code","id","group_id/id","name","user_type_id/id","reconcile","chart_template_id/id"
"71320000","pcg_71320000","account.data_account_group_713","Variation des stocks de biens produits","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71321000","pcg_71321000","account.data_account_group_713","Variation des stocks de produits finis","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71322000","pcg_71322000","account.data_account_group_713","Variation des stocks de produits intermédiaires","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71327000","pcg_71327000","account.data_account_group_713","Variation des stocks de produits résiduels","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71340000","pcg_71340000","account.data_account_group_713","Variation des stocks de services en cours","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71341000","pcg_71341000","account.data_account_group_713","Variation des stocks de travaux en cours","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71342000","pcg_71342000","account.data_account_group_713","Variation des stocks d'études en cours","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71343000","pcg_71343000","account.data_account_group_713","Variation des stocks de prestations en cours","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71410000","pcg_71410000","account.data_account_group_714","Immobilisation en non valeurs produite","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71420000","pcg_71420000","account.data_account_group_714","Immobilisations incorporelles produites","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71430000","pcg_71430000","account.data_account_group_714","Immobilisations corporelles produites","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71480000","pcg_71480000","account.data_account_group_714","Immobilisations produites des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71610000","pcg_71610000","account.data_account_group_716","Subventions d’exploitations reçues de l’exercice","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71680000","pcg_71680000","account.data_account_group_716","Subventions d’exploitation reçues des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71810000","pcg_71810000","account.data_account_group_718","Jetons de présence reçus","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71820000","pcg_71820000","account.data_account_group_718","Revenus des immeubles non affectés à l’exploitation","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71850000","pcg_71850000","account.data_account_group_718","Profits sur opérations faites en commun","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71860000","pcg_71860000","account.data_account_group_718","Transfert de pertes sur opérations faites en commun","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71880000","pcg_71880000","account.data_account_group_718","Autres produits d’exploitation des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71910000","pcg_71910000","account.data_account_group_719","Reprises sur amortissements de l’immobilisation en non valeurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71920000","pcg_71920000","account.data_account_group_719","Reprises sur amortissements des immobilisations incorporelles","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71930000","pcg_71930000","account.data_account_group_719","Reprises sur amortissements des immobilisations corporelles","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71940000","pcg_71940000","account.data_account_group_719","Reprises sur provisions pour dépréciation des immobilisations","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71950000","pcg_71950000","account.data_account_group_719","Reprises sur provisions pour risques et charges","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71960000","pcg_71960000","account.data_account_group_719","Reprises sur provisions pour dépréciation de l’actif circulant","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71970000","pcg_71970000","account.data_account_group_719","Transferts des charges d’exploitation","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71971000","pcg_71971000","account.data_account_group_719","T,C,E - Achats de marchandises","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71972000","pcg_71972000","account.data_account_group_719","T,C,E - Achats consommés de matières et fournitures","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71973000","pcg_71973000","account.data_account_group_719","T,C,E - Autes charges externes","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71975000","pcg_71975000","account.data_account_group_719","T,C,E - Impôts et taxes","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71976000","pcg_71976000","account.data_account_group_719","T,C,E - Charges de personnel","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71978000","pcg_71978000","account.data_account_group_719","T,C,E - Autres charges d'exploitation","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71980000","pcg_71980000","account.data_account_group_719","Reprises sur amortissements et provisions des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71981000","pcg_71981000","account.data_account_group_719","Reprises sur amortissements des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"71984000","pcg_71984000","account.data_account_group_719","Reprises sur provisions des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73210000","pcg_73210000","account.data_account_group_732","Revenus des titres de participation","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73250000","pcg_73250000","account.data_account_group_732","Revenus des titres immobilisés","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73280000","pcg_73280000","account.data_account_group_732","Produits des titres de participation et des autres titres immobilisés des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73310000","pcg_73310000","account.data_account_group_733","Gains de change propres à l’exercice","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73380000","pcg_73380000","account.data_account_group_733","Gains de change des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73810000","pcg_73810000","account.data_account_group_738","Intérêts et produits assimilés","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73811000","pcg_73811000","account.data_account_group_738","Intérêts des prêts","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73813000","pcg_73813000","account.data_account_group_738","Revenus des autres créances financières","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73830000","pcg_73830000","account.data_account_group_738","Revenus des créances rattachées à des participations","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73840000","pcg_73840000","account.data_account_group_738","Revenus des titres et valeurs de placement","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73850000","pcg_73850000","account.data_account_group_738","Produits nets sur cessions de titres et valeurs de placement","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73860000","pcg_73860000","account.data_account_group_738","Escomptes obtenus","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73880000","pcg_73880000","account.data_account_group_738","Intérêts et autres produits financiers des exercices antérieurs","account.data_account_type_revenue","FAUX","l10n_ma_temp_chart"
"73910000","pcg_73910000","account.data_account_group_739","Reprises sur amortissements des primes de remboursement des obligations","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"73920000","pcg_73920000","account.data_account_group_739","Reprises sur provisions pour dépréciation des immobilisations financières","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"73930000","pcg_73930000","account.data_account_group_739","Reprises sur provisions pour risques et charges financières","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"73940000","pcg_73940000","account.data_account_group_739","Reprise sur provisions pour dépréciation des titres et valeurs de placement","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"73960000","pcg_73960000","account.data_account_group_739","Reprises sur provisions pour dépréciation des comptes de trésorerie","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"73970000","pcg_73970000","account.data_account_group_739","Transfert de charges financières","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"73971000","pcg_73971000","account.data_account_group_739","Transfert - Charges d'intérêts","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"73973000","pcg_73973000","account.data_account_group_739","Transfert - Pertes de change","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"73978000","pcg_73978000","account.data_account_group_739","Transfert - Autres charges financières","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"73980000","pcg_73980000","account.data_account_group_739","Reprises sur dotations financières des exercices antérieurs","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75120000","pcg_75120000","account.data_account_group_751","Produits des cessions des immobilisations incorporelles","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75130000","pcg_75130000","account.data_account_group_751","Produits des cessions des immobilisations corporelles","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75140000","pcg_75140000","account.data_account_group_751","Produits des cessions des immobilisations financières (droits de propriété)","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75180000","pcg_75180000","account.data_account_group_751","Produits des cessions des immobilisations des exercices antérieurs","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75610000","pcg_75610000","account.data_account_group_756","Subventions d’équilibre reçues de l’exercice","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75680000","pcg_75680000","account.data_account_group_756","Subventions d’équilibre reçues des exercices antérieurs","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75770000","pcg_75770000","account.data_account_group_757","Reprises sur subventions d’investissement de l’exercice","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75780000","pcg_75780000","account.data_account_group_757","Reprises sur subventions d’investissement des exercices antérieurs","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75810000","pcg_75810000","account.data_account_group_758","Pénalités et dédits reçus","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75811000","pcg_75811000","account.data_account_group_758","Pénalités reçues sur marchés","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75812000","pcg_75812000","account.data_account_group_758","Dédits reçus","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75820000","pcg_75820000","account.data_account_group_758","Dégrèvement d’impôts (autres qu’impôts sur les résultats)","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75850000","pcg_75850000","account.data_account_group_758","Rentrées sur créances soldées","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75860000","pcg_75860000","account.data_account_group_758","Dons, libéralités et lots reçus","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75861000","pcg_75861000","account.data_account_group_758","Dons","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75862000","pcg_75862000","account.data_account_group_758","Libéralités","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75863000","pcg_75863000","account.data_account_group_758","Lots","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75880000","pcg_75880000","account.data_account_group_758","Autres produits non courants des exercices antérieurs","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75910000","pcg_75910000","account.data_account_group_759","Reprises non courantes sur amortissements exceptionnels des immobilisations","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75940000","pcg_75940000","account.data_account_group_759","Reprises non courantes sur provisions réglementées","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75950000","pcg_75950000","account.data_account_group_759","Reprises non courantes sur provisions pour risques et charges","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75955000","pcg_75955000","account.data_account_group_759","Reprises sur provisions pour risques et charges durables","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75957000","pcg_75957000","account.data_account_group_759","Reprises sur provisions pour risques et charges momentanés","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75960000","pcg_75960000","account.data_account_group_759","Reprises non courantes sur provisions pour dépréciation","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75962000","pcg_75962000","account.data_account_group_759","R,N,C sur provisions pour dépréciation de l'actif immobilisé","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75963000","pcg_75963000","account.data_account_group_759","R,N,C sur provisions pour dépréciation de l'actif circulant","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75970000","pcg_75970000","account.data_account_group_759","Transferts de charges non courantes","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
"75980000","pcg_75980000","account.data_account_group_759","Reprises non courantes des exercices antérieurs.","account.data_account_type_other_income","FAUX","l10n_ma_temp_chart"
