"id","code","group_id/id","name","user_type_id/id","reconcile","chart_template_id/id"
"pcg_10000000","10000000","","COMPTES DE FINANCEMENT PERMANENT","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11000000","11000000","","CAPITAUX PROPRES","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11100000","11100000","account.data_account_group_111","Capital social ou personnel","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11110000","11110000","account.data_account_group_111","Capital social","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11120000","11120000","account.data_account_group_111","Fonds de dotation","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11170000","11170000","account.data_account_group_111","Capital personnel","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11171000","11171000","account.data_account_group_111","Capital individuel","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11175000","11175000","account.data_account_group_111","Compte de l'exploitant","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11190000","11190000","account.data_account_group_111","Actionnaires, capital souscrit-non appelé","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11200000","11200000","account.data_account_group_112","Primes d'émission, de fusion et d'apport","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11210000","11210000","account.data_account_group_112","Primes d'émission","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11220000","11220000","account.data_account_group_112","Primes de fusion","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11230000","11230000","account.data_account_group_112","Primes d'apport","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11300000","11300000","account.data_account_group_113","Ecarts de réévaluation","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11400000","11400000","account.data_account_group_114","Réserve légale","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11500000","11500000","account.data_account_group_115","Autres réserves","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11510000","11510000","account.data_account_group_115","Réserves statutaires ou contractuelles","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11520000","11520000","account.data_account_group_115","Réserves facultatives","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11550000","11550000","account.data_account_group_115","Réserves réglementées","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11600000","11600000","account.data_account_group_116","Report à nouveau","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11610000","11610000","account.data_account_group_116","Report à nouveau (solde créditeur)","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11690000","11690000","account.data_account_group_116","Report à nouveau (solde débiteur)","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11800000","11800000","account.data_account_group_118","Résultats nets en instance d'affectation","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11810000","11810000","account.data_account_group_118","Résultats nets en instance d'affectation (solde créditeur)","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11890000","11890000","account.data_account_group_118","Résultats nets en instance d'affectation (solde débiteur)","account.data_account_type_equity","FAUX","l10n_ma_temp_chart"
"pcg_11900000","11900000","account.data_account_group_119","Résultat net de l'exercice","account.data_unaffected_earnings","FAUX","l10n_ma_temp_chart"
"pcg_11910000","11910000","account.data_account_group_119","Résultat net de l'exercice (solde créditeur)","account.data_unaffected_earnings","FAUX","l10n_ma_temp_chart"
"pcg_11990000","11990000","account.data_account_group_119","Résultat net de l'exercice (solde débiteur)","account.data_unaffected_earnings","FAUX","l10n_ma_temp_chart"
"pcg_13000000","13000000","","CAPITAUX PROPRES ASSIMILES","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_13100000","13100000","account.data_account_group_131","Subventions d'investissement","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_13110000","13110000","account.data_account_group_131","Subventions d'investissement reçues","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_13190000","13190000","account.data_account_group_131","Subventions d'investissement inscrites au CPC","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_13500000","13500000","account.data_account_group_135","Provisions réglementées","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_13510000","13510000","account.data_account_group_135","Provisions pour amortissements dérogatoires","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_13520000","13520000","account.data_account_group_135","Provisions pour plus-values en instance d'imposition","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_13540000","13540000","account.data_account_group_135","Provisions pour investissements","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_13550000","13550000","account.data_account_group_135","Provisions pour reconstitution des gisements","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_13560000","13560000","account.data_account_group_135","Provisions pour acquisition et construction de logements","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_13580000","13580000","account.data_account_group_135","Autres provisions réglementées","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14000000","14000000","","DETTES DE FINANCEMENT","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14100000","14100000","account.data_account_group_141","Emprunts obligataires","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14800000","14800000","account.data_account_group_148","Autres dettes de financement","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14810000","14810000","account.data_account_group_148","Emprunts auprès des établissements de crédit","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14820000","14820000","account.data_account_group_148","Avances de l'Etat","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14830000","14830000","account.data_account_group_148","Dettes rattachées à des participations","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14840000","14840000","account.data_account_group_148","Billets de fonds","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14850000","14850000","account.data_account_group_148","Avances reçues et comptes courants bloqués","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14860000","14860000","account.data_account_group_148","Fournisseurs d'immobilisation","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14870000","14870000","account.data_account_group_148","Dépôts et cautionnements reçues","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_14880000","14880000","account.data_account_group_148","Dettes de financement diverses","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15000000","15000000","","PROVISIONS DURABLES POUR RISQUES ET CHARGES","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15100000","15100000","account.data_account_group_151","Provisions pour risques","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15110000","15110000","account.data_account_group_151","Provisions pour litiges","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15120000","15120000","account.data_account_group_151","Provisions pour garanties données aux clients","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15130000","15130000","account.data_account_group_151","Provisions pour propre assureur","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15140000","15140000","account.data_account_group_151","Provision pour pertes sur marchés à terme","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15150000","15150000","account.data_account_group_151","Provisions pour amendes, double droits, pénalités","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15160000","15160000","account.data_account_group_151","Provisions pour pertes de change","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15180000","15180000","account.data_account_group_151","Autres provisions pour risques","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15500000","15500000","account.data_account_group_155","Provisions pour charges","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15510000","15510000","account.data_account_group_155","Provisions pour impôts","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15520000","15520000","account.data_account_group_155","Provisions pour pensions de retraite et obligations similaires","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15550000","15550000","account.data_account_group_155","Provisions pour charges à répartir sur plusieurs exercices","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_15580000","15580000","account.data_account_group_155","Autres provisions pour charges","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_16000000","16000000","","COMPTES DE LIAISON DES ETABLISSEMENTS ET SUCCURSALES","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_16010000","16010000","account.data_account_group_160","Comptes de liaison du siège","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_16050000","16050000","account.data_account_group_160","Comptes de liaison des établissements","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_17000000","17000000","","ECARTS DE CONVERSION - PASSIF","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_17100000","17100000","account.data_account_group_171","Augmentation des créances immobilisées","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_17200000","17200000","account.data_account_group_172","Diminution des dettes de financement","account.data_account_type_non_current_liabilities","FAUX","l10n_ma_temp_chart"
"pcg_20000000","20000000","","COMPTES D'ACTIF IMMOBILISE","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21000000","21000000","","IMMOBILISATIONS EN NON-VALEURS","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21100000","21100000","account.data_account_group_211","Frais préliminaires","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21110000","21110000","account.data_account_group_211","Frais de constitution","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21120000","21120000","account.data_account_group_211","Frais préalables au démarrage","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21130000","21130000","account.data_account_group_211","Frais d'augmentation du capital","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21140000","21140000","account.data_account_group_211","Frais sur opérations de fusions, scissions et transformations","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21160000","21160000","account.data_account_group_211","Frais de prospection","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21170000","21170000","account.data_account_group_211","Frais de publicité","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21180000","21180000","account.data_account_group_211","Autres frais préliminaires","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21200000","21200000","account.data_account_group_212","Charges à répartir sur plusieurs exercices","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21210000","21210000","account.data_account_group_212","Frais d'acquisitition des immobilisations","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21250000","21250000","account.data_account_group_212","Frais d'émission des emprunts","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21280000","21280000","account.data_account_group_212","Autres charges à répartir","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_21300000","21300000","account.data_account_group_213","Primes de remboursement des obligations","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_22000000","22000000","","IMMOBILISATIONS INCORPORELLES","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_22100000","22100000","account.data_account_group_221","Immobilisation en recherche et développement","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_22200000","22200000","account.data_account_group_222","Brevets, marques, droits et valeurs similaires","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_22300000","22300000","account.data_account_group_223","Fonds commercial","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_22800000","22800000","account.data_account_group_228","Autres immobilisations incorporelles","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_22850000","22850000","account.data_account_group_228","Immobilisations incorporelles en cours","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23000000","23000000","","IMMOBILISATIONS CORPORELLES","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23100000","23100000","account.data_account_group_231","Terrains","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23110000","23110000","account.data_account_group_231","Terrains nus","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23120000","23120000","account.data_account_group_231","Terrains aménagés","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23130000","23130000","account.data_account_group_231","Terrains bâtis","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23140000","23140000","account.data_account_group_231","Terrains de gisement","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23160000","23160000","account.data_account_group_231","Agencements et aménagements de terrains","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23180000","23180000","account.data_account_group_231","Autres terrains","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23200000","23200000","account.data_account_group_232","Constructions","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23210000","23210000","account.data_account_group_232","Bâtiments","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23211000","23211000","account.data_account_group_232","Bâtiments industriels (A,B,,,)","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23214000","23214000","account.data_account_group_232","Bâtiments administratifs et commerciaux (A,B,,,)","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23218000","23218000","account.data_account_group_232","Autres bâtiments","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23230000","23230000","account.data_account_group_232","Constructions sur terrains d'autrui","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23250000","23250000","account.data_account_group_232","Ouvrages d'infrastructure","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23270000","23270000","account.data_account_group_232","Agencements et aménagements des constructions","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23280000","23280000","account.data_account_group_232","Autres constructions","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23300000","23300000","account.data_account_group_233","Installations techniques, matériel et outillage","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23310000","23310000","account.data_account_group_233","Installations techniques","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23320000","23320000","account.data_account_group_233","Matériel et outillage","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23321000","23321000","account.data_account_group_233","Matériel","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23324000","23324000","account.data_account_group_233","Outillage","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23330000","23330000","account.data_account_group_233","Emballages récupérables identifiables","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23380000","23380000","account.data_account_group_233","Autres installations techniques, matériel et outillage","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23400000","23400000","account.data_account_group_234","Matériel de transport","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23500000","23500000","account.data_account_group_235","Mobilier, matériel de bureau et aménagements divers","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23510000","23510000","account.data_account_group_235","Mobilier de bureau","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23520000","23520000","account.data_account_group_235","Matériel de bureau","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23550000","23550000","account.data_account_group_235","Matériel informatique","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23560000","23560000","account.data_account_group_235","Agencements, installations et aménagements divers (biens n'appartenant pas à l'entreprise)","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23580000","23580000","account.data_account_group_235","Autres mobilier, matériel de bureau et aménagements divers","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23800000","23800000","account.data_account_group_238","Autres immobilisations corporelles","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23900000","23900000","account.data_account_group_239","Immobilisations corporelles en cours","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23920000","23920000","account.data_account_group_239","Immobilisations corporelles en cours des terrains et constructions","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23930000","23930000","account.data_account_group_239","Immobilisations corporelles en cours des installations techniques, matériel et outillage","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23940000","23940000","account.data_account_group_239","Immobilisations corporelles en cours de matériel de transport","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23950000","23950000","account.data_account_group_239","Immobilisations corporelles en cours de mobilier, matériel de bureau et aménagements divers","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23970000","23970000","account.data_account_group_239","Avances et acomptes versés sur commandes d'immobilisations corporelles","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_23980000","23980000","account.data_account_group_239","Autres immobilisations corporelles en cours","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24000000","24000000","","IMMOBILSATIONS FINANCIERES","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24100000","24100000","account.data_account_group_241","Prêts immobilsés","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24110000","24110000","account.data_account_group_241","Prêts au personnel","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24150000","24150000","account.data_account_group_241","Prêts aux associés","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24160000","24160000","account.data_account_group_241","Billets de fonds","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24180000","24180000","account.data_account_group_241","Autres prêts","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24800000","24800000","account.data_account_group_248","Autres créances financières","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24810000","24810000","account.data_account_group_248","Titres immobilisés (droits de créance)","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24811000","24811000","account.data_account_group_248","Obligations","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24813000","24813000","account.data_account_group_248","Bons d'équipement","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24818000","24818000","account.data_account_group_248","Bons divers","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24830000","24830000","account.data_account_group_248","Créances rattachées à des participations","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24860000","24860000","account.data_account_group_248","Dépôts et cautionnements versés","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24861000","24861000","account.data_account_group_248","Dépôts","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24864000","24864000","account.data_account_group_248","Cautionnements","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24870000","24870000","account.data_account_group_248","Créances immobilisées","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_24880000","24880000","account.data_account_group_248","Créances financères diverses","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_25000000","25000000","","IMMOBILISATIONS FINANCIERES","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_25100000","25100000","account.data_account_group_251","Titres de participation","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_25800000","25800000","account.data_account_group_258","Autres titres immobilisés","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_25810000","25810000","account.data_account_group_258","Actions","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_25880000","25880000","account.data_account_group_258","Titres divers","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_27000000","27000000","","ECARTS DE CONVERSION - ACTIF","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_27100000","27100000","account.data_account_group_271","Diminution des créances immobilisées","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_27200000","27200000","account.data_account_group_272","Augmentation des dettes de financement","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28000000","28000000","","AMORTISSEMENTS DES IMMOBILISATIONS","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28100000","28100000","account.data_account_group_281","Amortissements des non-valeurs","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28110000","28110000","account.data_account_group_281","Amortissements des frais préliminaires","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28111000","28111000","account.data_account_group_281","Amortissements des frais de constitution","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28112000","28112000","account.data_account_group_281","Amortissements des frais préliminaires au démarrage","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28113000","28113000","account.data_account_group_281","Amortissements des frais d'augmentation du capital","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28114000","28114000","account.data_account_group_281","Amortissements des frais sur opérations de fusions, scissions, et transformations","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28116000","28116000","account.data_account_group_281","Amortissements des frais de prospection","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28117000","28117000","account.data_account_group_281","Amortissements des frais de publicité","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28118000","28118000","account.data_account_group_281","Amortissements des autres frais préliminaires","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28120000","28120000","account.data_account_group_281","Amortissements des charges à répartir","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28121000","28121000","account.data_account_group_281","Amortissements des frais d'acquisition des immobilisations","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28125000","28125000","account.data_account_group_281","Amortissements des frais d'émission des emprunts","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28128000","28128000","account.data_account_group_281","Amortissements des autres charges à répartir","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28130000","28130000","account.data_account_group_281","Amortissements des primes de remboursement des obligations","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28200000","28200000","account.data_account_group_282","Amortissements des immobilisations incorporelles","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28210000","28210000","account.data_account_group_282","Amortissements de l'immobilisation en recherche et développement","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28220000","28220000","account.data_account_group_282","Amortissements des brevets, marques, droits et valeurs similaires","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28230000","28230000","account.data_account_group_282","Amortissements du fonds commercial","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28280000","28280000","account.data_account_group_282","Amortissements des autres immobilisations incorporelles","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28300000","28300000","account.data_account_group_283","Amortissements des immobilisations corporelles","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28310000","28310000","account.data_account_group_283","Amortissements des terrains","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28311000","28311000","account.data_account_group_283","Amortissements des terrains nus","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28312000","28312000","account.data_account_group_283","Amortissements des terrains aménagés","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28313000","28313000","account.data_account_group_283","Amortissements des terrains bâtis","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28314000","28314000","account.data_account_group_283","Amortissements des terrains de gisement","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28320000","28320000","account.data_account_group_283","Amortissements des constructions","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28321000","28321000","account.data_account_group_283","Amortissements des bâtiments","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28323000","28323000","account.data_account_group_283","Amortissements des constructions sur terrains d'autrui","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28325000","28325000","account.data_account_group_283","Amortissements des ouvrages d'infrastructure","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28327000","28327000","account.data_account_group_283","Amortissements des installations, agencements et aménagements des constructions","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28328000","28328000","account.data_account_group_283","Amortissements des autres constructions","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28330000","28330000","account.data_account_group_283","Amortissements des installations techniques, matériel et outillage","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28331000","28331000","account.data_account_group_283","Amortissements des installations techniques","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28332000","28332000","account.data_account_group_283","Amortissements du matériel et outillage","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28333000","28333000","account.data_account_group_283","Amortissements des emballages récupérables ident ifiables","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28338000","28338000","account.data_account_group_283","Amortissements des autres installations techniques, matériel et outillage","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28340000","28340000","account.data_account_group_283","Amortissements du matériel de transport","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28350000","28350000","account.data_account_group_283","Amortissements du mobilier, matériel de bureau et aménagements divers","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28351000","28351000","account.data_account_group_283","Amortissements du mobilier de bureau","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28352000","28352000","account.data_account_group_283","Amortissements du matériel de bureau","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28355000","28355000","account.data_account_group_283","Amortissements du matériel informatique","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
"pcg_28356000","28356000","account.data_account_group_283","Amortissements des agencements, installations et aménagements divers","account.data_account_type_non_current_assets","FAUX","l10n_ma_temp_chart"
